n;date_hour;t_puna;ilum_puna;t_forest;ilum_forest;temp_puna;hr_puna;temp_forest;hr_forest
1686;05/21/25 02:30:00PM;8.481;800;7.983;94;8.22;99.827;8.742;100
1687;05/21/25 03:00:00PM;8.581;864;8.082;96;8.618;99.645;8.916;100
1688;05/21/25 03:30:00PM;9.669;1152;8.082;114;10.443;99.318;10.051;100
1689;05/21/25 04:00:00PM;8.779;1280;8.282;106;8.07;99.637;9.213;100
1690;05/21/25 04:30:00PM;9.077;1344;8.382;125;9.015;99.609;9.262;100
1691;05/21/25 05:00:00PM;8.879;1216;8.282;160;8.245;99.564;9.015;100
1692;05/21/25 05:30:00PM;10.161;1920;9.176;288;6.382;99.841;7.67;100
1693;05/21/25 06:00:00PM;12.304;2304;9.965;336;6.051;99.892;6.661;100
1694;05/21/25 06:30:00PM;10.944;1792;9.866;256;5.821;99.778;6.281;100
1695;05/21/25 07:00:00PM;12.401;2944;9.472;248;5.693;99.911;5.949;100
1696;05/21/25 07:30:00PM;13.076;3200;9.965;240;5.847;99.979;5.924;100
1697;05/21/25 08:00:00PM;11.722;1472;9.965;128;5.462;99.893;5.898;100
1698;05/21/25 08:30:00PM;11.139;1728;9.373;144;5.488;99.949;5.462;100
1699;05/21/25 09:00:00PM;12.98;1216;9.472;93;5.745;99.998;5.231;100
1700;05/21/25 09:30:00PM;10.063;704;9.176;78;5.462;99.966;5.514;100
1701;05/21/25 10:00:00PM;11.334;1152;9.077;128;5.539;99.988;5.565;100
1702;05/21/25 10:30:00PM;20.424;2816;10.455;208;5.591;100;5.128;100
1703;05/21/25 11:00:00PM;10.161;768;9.768;125;5.693;99.597;5.334;100
1704;05/21/25 11:30:00PM;11.916;1536;9.373;104;5.36;99.743;5.024;100
1705;05/22/25 12:00:00AM;10.357;432;9.176;68;5.154;99.878;5.05;100
1706;05/22/25 12:30:00AM;5.962;29;7.882;1;5.77;99.981;4.921;100
1707;05/22/25 01:00:00AM;4.623;0;7.179;0;5.231;100;5.024;100
1708;05/22/25 01:30:00AM;4.519;0;6.674;0;5.796;100;5.05;100
1709;05/22/25 02:00:00AM;4.311;0;6.268;0;4.766;100;4.921;100
1710;05/22/25 02:30:00AM;3.893;0;5.86;0;5.128;100;5.076;100
1711;05/22/25 03:00:00AM;4.415;0;5.655;0;5.36;100;4.973;100
1712;05/22/25 03:30:00AM;4.311;0;5.552;0;5.05;100;5.154;100
1713;05/22/25 04:00:00AM;4.519;0;5.141;0;5.898;99.994;5.334;100
1714;05/22/25 04:30:00AM;4.207;0;5.037;0;5.334;99.833;5.179;100
1715;05/22/25 05:00:00AM;3.788;0;4.831;0;6.102;99.713;5.488;100
1716;05/22/25 05:30:00AM;3.788;0;4.623;0;6.128;99.769;5.924;100
1717;05/22/25 06:00:00AM;4.102;0;4.519;0;6.408;99.265;6.153;100
1718;05/22/25 06:30:00AM;3.788;0;4.415;0;6.204;99.354;6.051;100
1719;05/22/25 07:00:00AM;3.472;0;4.415;0;6.914;98.725;6.23;100
1720;05/22/25 07:30:00AM;3.367;0;4.207;0;8.444;98.809;7.87;100
1721;05/22/25 08:00:00AM;2.41;0;4.102;0;9.213;98.282;8.245;100
1722;05/22/25 08:30:00AM;4.519;0;3.998;0;9.312;98.928;7.945;100
1723;05/22/25 09:00:00AM;2.624;0;3.893;0;8.767;99.49;8.394;100
1724;05/22/25 09:30:00AM;3.683;0;3.788;0;8.941;99.638;8.593;100
1725;05/22/25 10:00:00AM;3.261;0;3.998;0;9.854;99.673;9.04;100
1726;05/22/25 10:30:00AM;3.683;0;3.998;0;8.568;99.508;9.015;100
1727;05/22/25 11:00:00AM;3.788;0;4.207;0;9.163;99.651;9.114;100
1728;05/22/25 11:30:00AM;3.472;0;3.998;0;9.756;99.571;9.163;100
1729;05/22/25 12:00:00PM;3.998;0;3.998;0;10.369;99.793;9.485;100
1730;05/22/25 12:30:00PM;5.037;0;4.623;0;10.1;99.618;9.608;100
1731;05/22/25 01:00:00PM;5.757;24;5.037;1;9.336;99.724;9.829;100
1732;05/22/25 01:30:00PM;5.552;224;5.347;16;9.509;99.65;10.075;100
1733;05/22/25 02:00:00PM;7.079;800;5.347;66;9.608;99.233;9.903;100
1734;05/22/25 02:30:00PM;11.819;1216;7.28;86;9.287;99.39;10.051;100
1735;05/22/25 03:00:00PM;12.594;1408;8.282;128;9.78;99.775;10.394;100
1736;05/22/25 03:30:00PM;11.916;1152;8.779;136;10.149;99.731;9.608;100
1737;05/22/25 04:00:00PM;11.819;1728;8.382;144;8.767;99.712;9.731;100
1738;05/22/25 04:30:00PM;11.819;2048;8.978;192;8.469;99.848;9.361;100
1739;05/22/25 05:00:00PM;13.076;2176;9.472;216;7.97;99.903;9.361;100
1740;05/22/25 05:30:00PM;12.207;2048;9.571;152;7.895;99.979;8.767;100
1741;05/22/25 06:00:00PM;12.594;2176;9.472;208;7.745;100;8.568;100
1742;05/22/25 06:30:00PM;13.269;2688;9.965;200;7.795;100;8.618;100
1743;05/22/25 07:00:00PM;12.401;1920;10.259;184;7.519;100;8.519;100
1744;05/22/25 07:30:00PM;14.421;2048;9.866;152;7.293;100;8.369;100
1745;05/22/25 08:00:00PM;12.207;1792;10.357;232;7.318;100;8.145;100
1746;05/22/25 08:30:00PM;12.787;2176;10.651;200;7.368;100;8.195;100
1747;05/22/25 09:00:00PM;12.304;1408;10.357;144;7.293;100;8.22;100
1748;05/22/25 09:30:00PM;14.134;2432;10.846;288;7.167;100;7.895;100
1749;05/22/25 10:00:00PM;12.401;1536;10.846;240;6.382;100;7.77;100
1750;05/22/25 10:30:00PM;12.69;1600;10.259;216;6.458;100;7.015;100
1751;05/22/25 11:00:00PM;11.916;768;10.553;109;6.889;100;7.167;100
1752;05/22/25 11:30:00PM;9.472;368;9.669;61;6.737;100;7.444;100
1753;05/23/25 12:00:00AM;8.779;256;9.768;48;6.914;100;7.67;100
1754;05/23/25 12:30:00AM;8.282;13;9.077;1;6.813;100;7.645;100
1755;05/23/25 01:00:00AM;8.082;0;8.978;0;6.611;100;7.594;100
1756;05/23/25 01:30:00AM;7.782;0;8.879;0;6.408;100;7.419;100
1757;05/23/25 02:00:00AM;7.782;0;8.68;0;5.847;100;6.965;100
1758;05/23/25 02:30:00AM;7.381;0;8.581;0;6.458;100;7.066;100
1759;05/23/25 03:00:00AM;7.179;0;8.382;0;6.255;100;7.217;100
1760;05/23/25 03:30:00AM;7.481;0;8.382;0;6.357;100;7.091;100
1761;05/23/25 04:00:00AM;7.381;0;8.481;0;6.56;100;7.217;100
1762;05/23/25 04:30:00AM;7.079;0;8.082;0;6.661;100;7.293;100
1763;05/23/25 05:00:00AM;6.166;0;8.082;0;6.56;100;7.268;100
1764;05/23/25 05:30:00AM;5.86;0;7.381;0;6.509;100;7.293;100
1765;05/23/25 06:00:00AM;6.674;0;7.381;0;5.949;100;7.268;100
1766;05/23/25 06:30:00AM;6.674;0;7.582;0;6.382;100;7.318;100
1767;05/23/25 07:00:00AM;7.079;0;7.582;0;6.788;100;7.343;100
1768;05/23/25 07:30:00AM;6.775;0;7.682;0;7.293;100;7.544;100
1769;05/23/25 08:00:00AM;6.674;0;7.682;0;7.142;100;7.72;100
1770;05/23/25 08:30:00AM;6.37;0;7.682;0;7.519;100;7.77;100
1771;05/23/25 09:00:00AM;5.347;0;7.381;0;7.745;100;7.82;100
1772;05/23/25 09:30:00AM;5.962;0;7.079;0;8.27;99.987;8.319;100
1773;05/23/25 10:00:00AM;6.37;0;7.28;0;8.916;99.557;8.817;100
1774;05/23/25 10:30:00AM;6.37;0;7.179;0;8.469;99.701;8.27;100
1775;05/23/25 11:00:00AM;6.674;0;7.28;0;8.145;100;9.435;100
1776;05/23/25 11:30:00AM;6.674;0;7.381;0;8.344;99.764;9.064;100
1777;05/23/25 12:00:00PM;6.775;0;7.381;0;9.163;99.848;8.841;100
1778;05/23/25 12:30:00PM;6.573;0;7.381;0;9.558;99.812;8.817;100
1779;05/23/25 01:00:00PM;6.268;7;7.381;0;8.965;99.718;9.583;100
1780;05/23/25 01:30:00PM;6.674;184;7.381;14;8.817;99.946;8.99;100
1781;05/23/25 02:00:00PM;7.481;336;7.582;41;8.965;99.89;9.583;100
1782;05/23/25 02:30:00PM;8.182;576;7.882;53;8.767;99.981;9.731;100
1783;05/23/25 03:00:00PM;8.879;768;7.882;84;8.916;99.434;9.903;100
1784;05/23/25 03:30:00PM;8.68;672;8.082;74;9.139;100;9.114;100
1785;05/23/25 04:00:00PM;9.571;992;8.382;117;8.419;100;8.99;100
1786;05/23/25 04:30:00PM;11.041;1600;8.68;144;8.195;100;8.767;100
1787;05/23/25 05:00:00PM;14.23;2176;9.472;248;7.519;100;8.618;100
1788;05/23/25 05:30:00PM;12.013;1344;8.68;136;7.469;100;8.295;100
1789;05/23/25 06:00:00PM;11.625;1856;10.063;232;7.368;100;8.344;100
1790;05/23/25 06:30:00PM;12.207;1920;9.669;168;7.469;100;8.344;100
1791;05/23/25 07:00:00PM;13.173;1856;9.176;136;7.419;100;8.319;100
1792;05/23/25 07:30:00PM;13.076;1920;9.373;98;7.494;100;8.245;100
1793;05/23/25 08:00:00PM;13.173;2304;9.866;192;7.368;100;8.195;100
1794;05/23/25 08:30:00PM;11.722;1152;9.472;57;6.914;100;7.695;100
1795;05/23/25 09:00:00PM;12.497;2560;9.768;208;7.066;100;7.795;100
1796;05/23/25 09:30:00PM;12.013;2304;10.161;288;7.116;100;7.945;100
1797;05/23/25 10:00:00PM;14.325;2304;10.161;224;6.914;100;7.82;100
1798;05/23/25 10:30:00PM;10.651;864;9.866;66;6.813;100;7.67;100
1799;05/23/25 11:00:00PM;10.455;1536;9.472;68;6.509;100;7.519;100
1800;05/23/25 11:30:00PM;9.472;288;9.176;19;6.408;100;7.368;100
1801;05/24/25 12:00:00AM;8.182;40;8.879;4;6.687;100;7.494;100
1802;05/24/25 12:30:00AM;7.782;8;8.581;0;6.357;100;7.368;100
1803;05/24/25 01:00:00AM;7.582;0;8.68;0;6.153;100;7.293;100
1804;05/24/25 01:30:00AM;7.682;0;8.581;0;5.36;100;6.382;100
1805;05/24/25 02:00:00AM;7.582;0;8.481;0;4.947;100;5.719;100
1806;05/24/25 02:30:00AM;7.682;0;8.382;0;5.179;100;5.693;100
1807;05/24/25 03:00:00AM;7.582;0;8.382;0;5.385;100;5.642;100
1808;05/24/25 03:30:00AM;6.573;0;7.983;0;5.385;100;5.796;100
1809;05/24/25 04:00:00AM;7.28;0;7.983;0;5.282;100;5.591;100
1810;05/24/25 04:30:00AM;7.381;0;8.082;0;5.437;100;5.205;100
1811;05/24/25 05:00:00AM;7.28;0;8.082;0;5.642;100;5.514;100
1812;05/24/25 05:30:00AM;7.079;0;7.882;0;5.437;100;5.437;100
1813;05/24/25 06:00:00AM;6.775;0;7.882;0;4.506;100;5.411;100
1814;05/24/25 06:30:00AM;6.37;0;7.682;0;4.869;100;5.282;100
1815;05/24/25 07:00:00AM;6.877;0;7.682;0;5.102;100;5.385;100
1816;05/24/25 07:30:00AM;6.573;0;7.582;0;6.763;97.554;5.514;100
1817;05/24/25 08:00:00AM;6.268;0;7.682;0;6.839;97.452;5.745;100
1818;05/24/25 08:30:00AM;4.623;0;6.978;0;6.788;97.807;6.509;100
1819;05/24/25 09:00:00AM;3.683;0;6.37;0;10.001;93.874;7.895;100
1820;05/24/25 09:30:00AM;3.893;0;5.86;0;8.22;96.917;7.72;100
1821;05/24/25 10:00:00AM;4.311;0;5.655;0;9.41;98.386;8.369;100
1822;05/24/25 10:30:00AM;4.623;0;5.552;0;9.608;99.332;9.188;100
1823;05/24/25 11:00:00AM;3.998;0;5.552;0;9.435;99.383;9.682;100
1824;05/24/25 11:30:00AM;4.311;0;5.244;0;10.247;99.758;9.879;100
1825;05/24/25 12:00:00PM;4.207;0;5.037;0;9.114;99.637;9.805;100
1826;05/24/25 12:30:00PM;4.102;0;5.037;0;9.312;99.693;9.903;100
1827;05/24/25 01:00:00PM;4.102;41;5.141;3;9.78;99.677;10.173;100
1828;05/24/25 01:30:00PM;3.683;192;4.934;7;10.198;99.695;10.59;100
1829;05/24/25 02:00:00PM;3.998;320;4.934;8;8.965;99.743;10.1;100
1830;05/24/25 02:30:00PM;10.944;1280;4.934;8;9.361;99.805;10.565;100
1831;05/24/25 03:00:00PM;9.571;576;5.141;15;9.287;99.883;9.854;100
1832;05/24/25 03:30:00PM;7.582;464;5.552;35;9.287;100;9.608;100
1833;05/24/25 04:00:00PM;15.091;1536;8.082;118;9.089;99.925;9.903;100
1834;05/24/25 04:30:00PM;10.748;576;8.082;46;9.485;100;9.682;100
1835;05/24/25 05:00:00PM;12.11;1344;8.282;136;8.668;100;9.509;100
1836;05/24/25 05:30:00PM;13.365;2304;9.275;160;7.97;100;9.213;100
1837;05/24/25 06:00:00PM;13.654;2688;10.063;184;7.519;100;8.965;100
1838;05/24/25 06:30:00PM;13.173;2304;10.161;184;7.494;100;8.643;100
1839;05/24/25 07:00:00PM;12.304;1920;10.357;232;7.594;100;8.643;100
1840;05/24/25 07:30:00PM;12.497;2304;10.259;288;7.419;100;8.469;100
1841;05/24/25 08:00:00PM;13.846;2048;10.455;208;6.94;100;8.12;100
1842;05/24/25 08:30:00PM;12.883;2432;10.651;272;6.965;100;8.07;100
1843;05/24/25 09:00:00PM;11.722;1152;10.748;160;6.788;100;7.695;100
1844;05/24/25 09:30:00PM;12.013;1984;10.944;288;6.965;100;7.594;100
1845;05/24/25 10:00:00PM;10.846;576;10.161;61;6.535;100;7.419;100
1846;05/24/25 10:30:00PM;10.455;368;9.965;39;6.56;100;7.469;100
1847;05/24/25 11:00:00PM;11.819;864;10.259;91;6.281;100;7.066;100
1848;05/24/25 11:30:00PM;10.651;512;10.161;72;6.813;100;7.368;100
1849;05/25/25 12:00:00AM;9.669;94;9.866;8;6.712;100;7.419;100
1850;05/25/25 12:30:00AM;8.481;15;9.373;1;6.687;100;7.293;100
1851;05/25/25 01:00:00AM;7.782;0;9.077;0;6.914;100;7.444;100
1852;05/25/25 01:30:00AM;7.381;0;8.779;0;6.864;100;7.569;100
1853;05/25/25 02:00:00AM;7.882;0;8.879;0;6.864;100;7.494;100
1854;05/25/25 02:30:00AM;7.882;0;8.879;0;5.847;100;6.914;100
1855;05/25/25 03:00:00AM;7.179;0;8.581;0;5.462;100;6.611;100
1856;05/25/25 03:30:00AM;6.877;0;8.282;0;5.411;100;6.408;100
1857;05/25/25 04:00:00AM;6.166;0;8.082;0;5.847;100;6.737;100
1858;05/25/25 04:30:00AM;6.674;0;7.882;0;6.102;100;6.914;100
1859;05/25/25 05:00:00AM;6.166;0;7.782;0;5.949;100;6.813;100
1860;05/25/25 05:30:00AM;6.471;0;7.782;0;6;100;6.813;100
1861;05/25/25 06:00:00AM;5.45;0;7.481;0;6;100;6.864;100
1862;05/25/25 06:30:00AM;6.573;0;7.381;0;5.745;100;6.763;100
1863;05/25/25 07:00:00AM;6.471;0;7.481;0;5.076;100;6.636;100
1864;05/25/25 07:30:00AM;6.37;0;7.381;0;5.668;100;6.458;100
1865;05/25/25 08:00:00AM;6.978;0;7.481;0;5.847;100;7.066;100
1866;05/25/25 08:30:00AM;7.079;0;7.582;0;5.616;100;6.661;100
1867;05/25/25 09:00:00AM;6.877;0;7.582;0;5.668;100;6.458;100
1868;05/25/25 09:30:00AM;5.962;0;7.481;0;5.128;100;6.23;100
1869;05/25/25 10:00:00AM;5.655;0;6.877;0;4.74;100;5.898;99.655
1870;05/25/25 10:30:00AM;5.552;0;6.573;0;4.688;100;5.898;99.655
1871;05/25/25 11:00:00AM;5.962;0;6.573;0;4.688;100;5.872;100
1872;05/25/25 11:30:00AM;6.064;0;6.877;0;4.921;100;6;100
1873;05/25/25 12:00:00PM;6.268;0;6.978;0;7.67;100;7.77;100
1874;05/25/25 12:30:00PM;6.166;0;6.978;0;6.23;99.337;7.343;99.065
1875;05/25/25 01:00:00PM;6.268;0;6.978;0;6.611;99.274;7.569;98.344
1876;05/25/25 01:30:00PM;6.064;49;6.978;2;7.268;98.432;7.995;98.142
1877;05/25/25 02:00:00PM;5.962;136;6.877;18;7.494;97.411;8.195;97.009
1878;05/25/25 02:30:00PM;5.962;136;6.573;18;7.569;97.654;8.12;96.864
1879;05/25/25 03:00:00PM;7.28;672;7.079;83;9.188;97.181;8.767;96.268
1880;05/25/25 03:30:00PM;6.978;1152;7.079;136;8.717;97.45;8.965;97.295
1881;05/25/25 04:00:00PM;6.573;608;6.775;57;8.095;98.12;8.891;98.786
1882;05/25/25 04:30:00PM;6.877;1152;6.573;144;7.995;98.733;8.444;99.006
1883;05/25/25 05:00:00PM;5.757;496;6.268;81;7.268;93.257;7.82;99.15
1884;05/25/25 05:30:00PM;5.655;480;6.166;62;6.611;94.863;6.94;99.635
1885;05/25/25 06:00:00PM;5.347;512;6.166;53;7.368;93.536;6.737;100
1886;05/25/25 06:30:00PM;5.962;1024;6.268;86;6.763;91.863;6.306;100
1887;05/25/25 07:00:00PM;11.819;2688;7.882;352;6.585;93.129;5.975;100
1888;05/25/25 07:30:00PM;10.455;1600;7.882;168;7.041;91.173;5.898;100
1889;05/25/25 08:00:00PM;10.063;1536;8.082;168;6.813;90.35;5.847;100
1890;05/25/25 08:30:00PM;11.916;2304;8.382;256;6.433;89.539;5.488;100
1891;05/25/25 09:00:00PM;12.401;2304;8.779;272;5.565;91.528;5.102;100
1892;05/25/25 09:30:00PM;11.236;1728;8.68;168;5.77;87.603;5.128;100
1893;05/25/25 10:00:00PM;14.517;2048;9.176;272;5.591;87.481;4.947;100
1894;05/25/25 10:30:00PM;12.69;1280;9.077;184;6.331;84.387;4.895;100
1895;05/25/25 11:00:00PM;10.944;768;9.176;99;6.306;84.878;4.662;100
1896;05/25/25 11:30:00PM;10.357;672;8.779;105;5.847;82.592;4.74;100
1897;05/26/25 12:00:00AM;8.082;232;8.282;26;4.636;90.456;4.662;100
1898;05/26/25 12:30:00AM;6.166;12;7.28;0;5.385;89.504;5.179;100
1899;05/26/25 01:00:00AM;6.166;0;7.179;0;6.128;84.81;5.128;100
1900;05/26/25 01:30:00AM;5.347;0;6.877;0;5.745;86.176;5.024;100
1901;05/26/25 02:00:00AM;4.623;0;6.37;0;6.661;79.826;4.792;100
1902;05/26/25 02:30:00AM;5.655;0;6.166;0;7.444;76.181;4.662;100
1903;05/26/25 03:00:00AM;5.141;0;6.166;0;6.382;78.825;4.766;100
1904;05/26/25 03:30:00AM;4.623;0;5.757;0;5.796;84.104;5.102;100
1905;05/26/25 04:00:00AM;3.155;0;5.45;0;5.949;85.289;5.282;100
1906;05/26/25 04:30:00AM;3.261;0;5.244;0;6.331;83.073;5.257;100
1907;05/26/25 05:00:00AM;2.195;0;4.934;0;6.331;83.178;5.179;100
1908;05/26/25 05:30:00AM;2.41;0;4.727;0;4.999;86.95;4.921;100
1909;05/26/25 06:00:00AM;2.73;0;4.727;0;5.076;86.763;4.792;100
1910;05/26/25 06:30:00AM;2.73;0;4.519;0;5.411;86.716;4.999;100
1911;05/26/25 07:00:00AM;2.41;0;4.415;0;5.975;87.008;5.231;100
1912;05/26/25 07:30:00AM;3.683;0;4.727;0;7.77;84.831;5.719;100
1913;05/26/25 08:00:00AM;4.519;0;4.934;0;9.46;81.9;6.813;100
1914;05/26/25 08:30:00AM;3.367;0;4.934;0;9.435;77.587;7.695;100
1915;05/26/25 09:00:00AM;4.311;0;4.727;0;12.751;73.103;8.817;100
1916;05/26/25 09:30:00AM;4.102;0;4.519;0;10.051;84.334;9.015;100
1917;05/26/25 10:00:00AM;4.207;0;4.519;0;14.409;71.897;9.534;99.213
1918;05/26/25 10:30:00AM;4.519;0;4.727;0;10.247;85.76;10.001;97.104
1919;05/26/25 11:00:00AM;4.415;0;5.037;0;13.69;81.411;10.345;97.848
1920;05/26/25 11:30:00AM;5.141;0;4.934;0;17.32;72.174;11.029;97.308
1921;05/26/25 12:00:00PM;4.207;0;4.934;0;17.32;68.727;10.1;98.677
1922;05/26/25 12:30:00PM;3.261;0;4.934;0;12.074;86.778;9.731;98.376
1923;05/26/25 01:00:00PM;2.837;19;4.727;1;10.296;93.134;9.312;99.939
1924;05/26/25 01:30:00PM;4.415;248;4.831;25;12.098;87.075;9.583;100
1925;05/26/25 02:00:00PM;5.655;576;5.037;41;12.171;84.908;10.001;98.202
1926;05/26/25 02:30:00PM;13.75;1728;5.655;43;12.171;86.96;10.247;97.296
1927;05/26/25 03:00:00PM;13.75;1600;6.37;152;10.687;92.235;10.051;98.414
1928;05/26/25 03:30:00PM;13.654;1472;7.682;152;11.904;87.928;10.1;97.381
1929;05/26/25 04:00:00PM;17.95;2688;8.082;248;10.247;88.443;9.928;96.983
1930;05/26/25 04:30:00PM;13.173;1152;8.879;125;10.443;86.626;10.345;95.03
1931;05/26/25 05:00:00PM;19.282;2048;9.275;216;8.99;90.079;9.064;97.745
1932;05/26/25 05:30:00PM;17.379;1344;9.571;272;7.393;94.798;8.17;98.979
1933;05/26/25 06:00:00PM;18.806;1984;10.455;272;6.102;96.189;7.619;99.266
1934;05/26/25 06:30:00PM;29.953;3712;11.041;608;8.02;91.933;7.167;99.967
1935;05/26/25 07:00:00PM;34.268;3200;11.431;368;7.469;90.976;6.965;100
1936;05/26/25 07:30:00PM;25.416;3328;10.748;160;6.99;95.588;6.661;100
1937;05/26/25 08:00:00PM;17.094;1920;9.866;91;6.763;90.184;6.509;100
1938;05/26/25 08:30:00PM;22.429;3584;10.161;128;6.864;86.342;6.737;100
1939;05/26/25 09:00:00PM;17.094;3200;10.455;256;6.661;84.334;6.687;96.991
1940;05/26/25 09:30:00PM;17.284;3584;10.651;304;5.821;87.177;6.661;96.342
1941;05/26/25 10:00:00PM;16.141;1600;10.553;152;6.585;84.184;6.128;98.943
1942;05/26/25 10:30:00PM;15.091;2176;10.455;272;6.636;81.953;6;98.907
1943;05/26/25 11:00:00PM;13.75;704;10.259;111;6.382;81.895;5.693;99.79
1944;05/26/25 11:30:00PM;14.23;800;9.866;103;6.712;79.783;5.334;100
1945;05/27/25 12:00:00AM;8.978;248;8.978;26;4.584;90.265;4.973;100
1946;05/27/25 12:30:00AM;7.079;11;8.382;1;4.35;95.515;4.61;100
1947;05/27/25 01:00:00AM;6.064;0;7.983;0;4.61;95.315;4.818;100
1948;05/27/25 01:30:00AM;6.268;0;7.381;0;5.024;96.681;4.973;100
1949;05/27/25 02:00:00AM;5.037;0;6.877;0;4.115;95.156;4.818;100
1950;05/27/25 02:30:00AM;4.727;0;6.674;0;4.063;96.514;4.895;100
1951;05/27/25 03:00:00AM;5.037;0;6.37;0;4.61;97.251;5.024;100
1952;05/27/25 03:30:00AM;5.244;0;6.674;0;3.564;95.497;4.818;100
1953;05/27/25 04:00:00AM;5.655;0;6.268;0;3.88;96.707;4.35;100
1954;05/27/25 04:30:00AM;4.415;0;6.166;0;3.854;96.822;4.558;100
1955;05/27/25 05:00:00AM;5.037;0;5.962;0;4.714;96.179;4.792;100
1956;05/27/25 05:30:00AM;5.655;0;5.86;0;3.985;96.492;4.766;100
1957;05/27/25 06:00:00AM;5.552;0;5.757;0;4.115;96.235;4.947;100
1958;05/27/25 06:30:00AM;5.141;0;5.45;0;5.488;94.736;5.205;100
1959;05/27/25 07:00:00AM;3.155;0;5.141;0;5.462;92.633;5.462;100
1960;05/27/25 07:30:00AM;2.73;0;4.727;0;6.889;89.371;5.36;100
1961;05/27/25 08:00:00AM;3.367;0;4.727;0;10.687;80.528;5.642;100
1962;05/27/25 08:30:00AM;3.893;0;4.831;0;11.953;67.425;6.331;100
1963;05/27/25 09:00:00AM;3.472;0;4.727;0;13.209;73.814;8.22;100
1964;05/27/25 09:30:00AM;3.472;0;4.727;0;14.625;66.286;9.262;98.147
1965;05/27/25 10:00:00AM;3.893;0;4.623;0;15.796;66.904;9.706;96.322
1966;05/27/25 10:30:00AM;2.41;0;4.519;0;12.582;79.798;9.41;98.237
1967;05/27/25 11:00:00AM;1.872;0;4.207;0;13.281;78.959;9.756;99.275
1968;05/27/25 11:30:00AM;2.41;0;3.893;0;9.78;90.07;9.879;98.019
1969;05/27/25 12:00:00PM;2.088;0;3.893;0;9.682;88.409;9.41;97.442
1970;05/27/25 12:30:00PM;1.872;0;3.683;0;10.443;91.013;9.46;99.192
1971;05/27/25 01:00:00PM;1.33;27;3.788;1;12.074;84.215;10.173;97.776
1972;05/27/25 01:30:00PM;3.683;288;4.102;29;11.467;85.065;10.149;97.494
1973;05/27/25 02:00:00PM;4.727;384;4.727;20;14.673;72.973;10.443;96.47
1974;05/27/25 02:30:00PM;8.481;1472;4.623;14;14.266;77.839;10.247;96.92
1975;05/27/25 03:00:00PM;16.046;1920;4.831;29;12.727;78.233;10.051;95.129
1976;05/27/25 03:30:00PM;22.333;2048;5.757;128;10.59;82.613;9.879;96.895
1977;05/27/25 04:00:00PM;18.901;1792;7.983;136;9.756;88.087;9.312;98.309
1978;05/27/25 04:30:00PM;18.521;1728;8.68;168;9.312;90.211;9.361;98.744
1979;05/27/25 05:00:00PM;19.758;2304;9.472;216;8.519;92.622;8.965;99.152
1980;05/27/25 05:30:00PM;20.71;1600;9.472;216;7.795;94.353;8.742;99.533
1981;05/27/25 06:00:00PM;18.14;2816;9.669;232;7.444;95.71;8.394;99.974
1982;05/27/25 06:30:00PM;18.901;1856;10.259;232;7.192;95.841;8.095;100
1983;05/27/25 07:00:00PM;17.379;1664;9.965;168;7.217;95.35;7.995;100
1984;05/27/25 07:30:00PM;14.613;1920;9.866;272;6.94;96.071;7.87;100
1985;05/27/25 08:00:00PM;19.567;2816;10.748;192;6.763;96.147;7.72;100
1986;05/27/25 08:30:00PM;20.996;2432;10.846;200;5.745;97.321;6.839;100
1987;05/27/25 09:00:00PM;32.911;4608;10.944;256;5.924;97.101;6.281;100
1988;05/27/25 09:30:00PM;22.429;2688;10.748;248;5.488;96.071;6.026;100
1989;05/27/25 10:00:00PM;21.473;1664;10.455;216;5.898;95.887;5.975;100
1990;05/27/25 10:30:00PM;15.569;1024;10.259;108;5.949;96.394;5.693;100
1991;05/27/25 11:00:00PM;12.883;608;9.866;50;6;92.12;5.745;100
1992;05/27/25 11:30:00PM;11.236;368;9.571;35;5.949;92.006;5.591;100
1993;05/28/25 12:00:00AM;9.669;144;9.176;15;6.23;89.743;5.437;100
1994;05/28/25 12:30:00AM;8.182;6;8.879;0;5.591;91.913;5.282;100
1995;05/28/25 01:00:00AM;7.882;0;8.68;0;5.719;92.525;5.05;100
1996;05/28/25 01:30:00AM;7.582;0;8.282;0;5.514;92.496;5.024;100
1997;05/28/25 02:00:00AM;7.381;0;8.182;0;5.411;91.311;5.024;100
1998;05/28/25 02:30:00AM;7.079;0;8.082;0;5.179;92.459;4.921;100
1999;05/28/25 03:00:00AM;6.877;0;7.983;0;5.334;93.998;4.818;100
2000;05/28/25 03:30:00AM;5.141;0;7.381;0;5.024;94.264;4.766;100
2001;05/28/25 04:00:00AM;5.347;0;6.471;0;4.584;94.888;4.454;100
2002;05/28/25 04:30:00AM;4.831;0;6.166;0;4.74;94.98;4.402;100
2003;05/28/25 05:00:00AM;4.102;0;5.962;0;3.696;95.189;4.376;100
2004;05/28/25 05:30:00AM;4.623;0;5.655;0;3.801;95.782;4.298;100
2005;05/28/25 06:00:00AM;3.472;0;5.45;0;4.584;91.551;4.22;100
2006;05/28/25 06:30:00AM;1.548;0;5.141;0;5.024;85.821;4.35;100
2007;05/28/25 07:00:00AM;3.049;0;4.831;0;5.308;84.668;4.22;100
2008;05/28/25 07:30:00AM;3.049;0;4.623;0;7.217;84.675;4.506;100
2009;05/28/25 08:00:00AM;2.943;0;4.311;0;8.817;84.867;5.334;100
