n;date_hour;t_puna;ilum_puna;t_forest;ilum_forest;temp_forest;hr_forest;temp_puna;hr_puna
3972;06/07/2025 3:00;2.517;0;0.01;0;2.877;29.539;-0.395;89.839
3973;06/07/2025 3:30;3.788;0;-0.213;0;2.503;31.096;-0.367;90.686
3974;06/07/2025 4:00;3.261;0;-0.213;0;3.036;29.808;-0.395;90.358
3975;06/07/2025 4:30;2.837;0;-0.213;0;3.591;28.513;-0.423;90.746
3976;06/07/2025 5:00;1.33;0;-0.325;0;4.141;26.821;-0.535;90.864
3977;06/07/2025 5:30;0.784;0;-0.325;0;3.932;27.191;-0.507;90.921
3978;06/07/2025 6:00;0.784;0;-0.325;0;3.354;28.557;-0.479;90.04
3979;06/07/2025 6:30;0.121;0;-0.437;0;4.402;28.034;-0.339;89.506
3980;06/07/2025 7:00;-0.102;0;-0.437;0;4.636;29.371;-0.088;90.091
3981;06/07/2025 7:30;0.343;0;-0.437;0;9.064;25.999;0.051;90.968
3982;06/07/2025 8:00;1.439;0;-0.549;0;11.078;24.402;0.273;90.185
3983;06/07/2025 8:30;0.01;0;-0.437;0;11.346;24.984;0.605;90.618
3984;06/07/2025 9:00;0.453;0;-0.437;0;11.346;22.227;2.77;83.936
3985;06/07/2025 9:30;0.343;0;-0.549;0;12.437;21.563;4.947;78.938
3986;06/07/2025 10:00;-0.102;0;-0.549;0;11.904;17.152;8.394;55.218
3987;06/07/2025 10:30;-0.325;0;-0.549;0;13.209;19.121;10.149;50.813
3988;06/07/2025 11:00;0.01;0;-0.549;0;13.377;31.686;11.2;44.273
3989;06/07/2025 11:30;0.563;0;-0.549;0;13.497;33.031;12.799;34.326
3990;06/07/2025 12:00;-0.549;0;-0.774;0;12.654;29.99;12.727;29.799
3991;06/07/2025 12:30;0.563;0;-0.774;0;12.775;26.646;12.944;36.53
3992;06/07/2025 13:00;0.343;13;-0.662;0;13.858;27.325;11.807;35.742
3993;06/07/2025 13:30;0.893;87;-0.662;4;13.233;31.347;10.834;37.209
3994;06/07/2025 14:00;2.195;119;-0.549;6;15.748;27.673;10.443;34.966
3995;06/07/2025 14:30;3.578;224;-0.437;8;10.124;31.46;9.854;29.263
3996;06/07/2025 15:00;18.616;1280;-0.325;10;10.075;31.456;8.145;35.917
3997;06/07/2025 15:30;17.57;1280;-0.102;24;12.509;19.147;3.88;55.855
3998;06/07/2025 16:00;13.076;1216;1.764;144;10.222;20.753;3.801;54.935
3999;06/07/2025 16:30;13.365;1472;3.472;168;9.583;17.9;2.637;67.062
4000;06/07/2025 17:00;13.75;1536;5.037;200;9.952;24.849;1.67;74.805
4001;06/07/2025 17:30;14.613;1600;7.179;256;5.616;46.893;1.534;82.765
4002;06/07/2025 18:00;15.664;1536;8.481;304;5.179;30.891;0.934;85.88
4003;06/07/2025 18:30;18.616;3968;7.481;496;5.949;18.958;0.605;86.661
4004;06/07/2025 19:00;22.333;6912;12.98;1024;4.74;27.643;0.55;85.837
4005;06/07/2025 19:30;23.869;6400;19.472;3456;4.792;43.618;0.439;88.131
4006;06/07/2025 20:00;23.1;8704;23.1;5376;3.827;38.851;0.632;88.205
4007;06/07/2025 20:30;25.61;10752;15.378;1856;4.792;40.292;0.852;90.185
4008;06/07/2025 21:00;27.272;13824;9.669;224;5.36;27.532;0.715;90.522
4009;06/07/2025 21:30;26.781;16384;7.882;152;6.382;20.377;0.577;90.214
4010;06/07/2025 22:00;26.781;14848;6.471;125;6.306;21.694;0.412;89.798
4011;06/07/2025 22:30;27.665;12800;4.519;112;4.869;19.952;0.273;88.815
4012;06/07/2025 23:00;24.738;13312;3.049;119;4.818;19.387;0.246;88.958
4013;06/07/2025 23:30;16.618;7424;2.517;101;4.947;19.296;0.218;89.375
4014;07/07/2025 0:00;11.139;1664;1.764;38;5.308;18.721;0.218;89.549
4015;07/07/2025 0:30;3.578;85;1.003;4;5.591;17.408;0.107;89.645
4016;07/07/2025 1:00;-0.325;0;0.784;0;5.642;17.344;0.051;88.484
4017;07/07/2025 1:30;0.674;0;0.563;0;4.714;20.865;0.024;89.051
4018;07/07/2025 2:00;1.112;0;0.232;0;5.102;23.057;-0.116;89.165
4019;07/07/2025 2:30;-0.887;0;0.232;0;5.385;28.211;0.051;86.978
4020;07/07/2025 3:00;-0.325;0;0.232;0;3.958;26.742;0.107;89.844
4021;07/07/2025 3:30;-1.341;0;0.343;0;4.714;28.253;0.079;86.91
4022;07/07/2025 4:00;-0.887;0;0.343;0;4.818;27.907;0.051;87.933
4023;07/07/2025 4:30;-0.102;0;0.232;0;4.506;27.076;-0.032;89.51
4024;07/07/2025 5:00;-0.549;0;0.01;0;3.301;28.489;-0.116;89.588
4025;07/07/2025 5:30;2.088;0;0.01;0;4.324;25.541;-0.227;89.758
4026;07/07/2025 6:00;1.439;0;-0.102;0;3.722;29.676;-0.227;87.713
4027;07/07/2025 6:30;2.624;0;-0.102;0;4.921;30.42;0.024;88.327
4028;07/07/2025 7:00;2.837;0;-0.102;0;4.947;32.431;0.218;90.369
4029;07/07/2025 7:30;1.872;0;-0.213;0;9.682;29.184;0.66;89.663
4030;07/07/2025 8:00;-1.914;0;-0.325;0;12.799;24.925;0.632;90.897
4031;07/07/2025 8:30;-2.261;0;-0.325;0;14.146;22.917;0.934;90.057
4032;07/07/2025 9:00;0.674;0;-0.437;0;15.819;24.408;3.116;83.292
4033;07/07/2025 9:30;2.195;0;-0.549;0;16.63;26.342;4.947;76.899
4034;07/07/2025 10:00;1.112;0;-0.437;0;17.415;29.135;6.509;73.053
4035;07/07/2025 10:30;0.563;0;-0.437;0;17.796;31.222;9.928;56.344
4036;07/07/2025 11:00;0.563;0;-0.549;0;15.079;39.733;11.54;50.975
4037;07/07/2025 11:30;0.01;0;-0.549;0;18.723;35.941;13.185;50.928
4038;07/07/2025 12:00;-2.377;0;-0.549;0;18.937;34.028;14.505;48.422
4039;07/07/2025 12:30;-1.684;0;-0.662;0;17.32;41.995;13.185;52.822
4040;07/07/2025 13:00;-3.079;14;-0.887;0;17.653;40.912;12.703;53.603
4041;07/07/2025 13:30;0.674;86;-0.774;4;14.026;44.365;12.243;55.409
4042;07/07/2025 14:00;1.98;118;-0.549;6;15.199;45.89;11.2;62.216
4043;07/07/2025 14:30;3.683;272;-0.213;8;13.353;48.951;9.287;67.365
4044;07/07/2025 15:00;22.142;1408;0.121;10;12.968;47.663;7.419;64.371
4045;07/07/2025 15:30;23.484;1408;0.232;25;12.437;48.243;4.584;71.455
4046;07/07/2025 16:00;14.804;1408;2.088;152;8.668;47.076;4.011;71.231
4047;07/07/2025 16:30;17.95;1536;3.998;176;9.583;49.336;3.116;79.198
4048;07/07/2025 17:00;15.76;1664;5.655;208;8.095;61.372;2.37;83.531
4049;07/07/2025 17:30;15.855;1728;7.582;256;3.985;68.291;1.805;80.615
4050;07/07/2025 18:00;17.76;1728;8.779;304;4.272;64.75;1.913;90.609
4051;07/07/2025 18:30;21.473;1920;9.866;480;4.115;70.203;1.317;91.299
4052;07/07/2025 19:00;29.652;2176;14.325;1024;4.089;66.633;0.989;92.373
4053;07/07/2025 19:30;28.357;5632;21.664;2176;3.354;67.112;0.797;93.377
4054;07/07/2025 20:00;30.457;8192;24.158;4096;2.316;66.557;0.715;94.184
4055;07/07/2025 20:30;31.166;11264;18.14;1344;3.221;38.102;0.495;93.93
4056;07/07/2025 21:00;32.6;13824;12.11;232;4.636;26.083;-0.339;93.413
4057;07/07/2025 21:30;31.166;15360;10.259;152;4.35;38.193;-0.116;94.008
4058;07/07/2025 22:00;30.457;16384;8.282;127;3.775;35.287;-0.62;94.355
4059;07/07/2025 22:30;29.053;9728;5.347;114;4.011;28.548;-0.873;92.49
4060;07/07/2025 23:00;25.222;13824;3.893;125;3.854;22.415;-1.043;91.81
4061;07/07/2025 23:30;18.426;6400;3.261;105;4.402;19.593;-1.015;90.197
4062;08/07/2025 0:00;10.063;2048;2.73;39;5.847;17.422;-1.043;89.201
4063;08/07/2025 0:30;2.837;84;2.303;4;5.616;17.609;-1.071;89.936
4064;08/07/2025 1:00;0.453;0;1.439;0;4.61;19.672;-1.1;89.186
4065;08/07/2025 1:30;-0.662;0;1.33;0;4.558;26.724;-1.043;88.356
4066;08/07/2025 2:00;0.563;0;1.003;0;4.246;25.535;-0.789;90.552
4067;08/07/2025 2:30;0.563;0;0.674;0;5.024;23.509;-0.902;90.522
4068;08/07/2025 3:00;-1.684;0;0.563;0;5.024;26.048;-0.873;89.591
4069;08/07/2025 3:30;-1.914;0;0.232;0;3.248;27.715;-0.789;89.266
4070;08/07/2025 4:00;-0.887;0;-0.325;0;3.221;24.972;-1.015;87.665
4071;08/07/2025 4:30;-2.727;0;-0.437;0;3.221;20.572;-1.128;88.086
4072;08/07/2025 5:00;-0.102;0;-0.774;0;2.983;22.453;-1.157;87.029
4073;08/07/2025 5:30;-0.774;0;-1.001;0;2.45;26.237;-0.958;85.771
4074;08/07/2025 6:00;-0.325;0;-1.228;0;2.155;28.904;-0.958;85.721
4075;08/07/2025 6:30;-1.341;0;-1.341;0;2.182;31.7;-0.789;84.953
4076;08/07/2025 7:00;-1.228;0;-1.456;0;3.063;30.638;-0.535;85.268
4077;08/07/2025 7:30;-3.079;0;-1.57;0;8.568;25.667;-0.395;87.069
4078;08/07/2025 8:00;-1.001;0;-1.684;0;10.247;24.871;-0.116;85.699
4079;08/07/2025 8:30;0.453;0;-1.684;0;11.686;21.113;0.163;86.173
4080;08/07/2025 9:00;-0.549;0;-1.456;0;13.401;20.01;2.477;79.109
4081;08/07/2025 9:30;-1.684;0;-1.57;0;13.93;29.901;4.35;74.636
4082;08/07/2025 10:00;1.003;0;-1.57;0;12.63;36.658;6.433;70.934
4083;08/07/2025 10:30;-0.213;0;-1.114;0;14.505;36.301;9.064;65.753
4084;08/07/2025 11:00;-1.114;0;-1.228;0;12.751;39.48;10.785;70.005
4085;08/07/2025 11:30;-0.102;0;-1.341;0;12.582;47.366;12.098;71.08
4086;08/07/2025 12:00;0.563;0;-1.456;0;13.666;54.714;12.147;73.545
4087;08/07/2025 12:30;-1.684;0;-1.57;0;12.944;59.822;10.345;78.766
4088;08/07/2025 13:00;0.674;15;-1.456;0;14.84;62.387;9.608;82.604
4089;08/07/2025 13:30;-0.437;84;-1.228;4;15.414;56.884;9.238;81.528
4090;08/07/2025 14:00;-0.774;116;-1.228;6;14.816;59.078;8.02;86.046
4091;08/07/2025 14:30;2.73;256;-1.228;8;14.888;56.32;7.67;88.432
4092;08/07/2025 15:00;17.95;1216;-1.001;10;10.198;71.249;7.343;86.822
4093;08/07/2025 15:30;17.95;1408;-0.662;26;8.27;79.562;5.437;85.505
4094;08/07/2025 16:00;12.304;1472;1.548;152;9.805;75.962;6.585;89.96
4095;08/07/2025 16:30;13.173;1536;3.472;176;6.051;81.819;5.024;88.521
4096;08/07/2025 17:00;14.038;1664;5.141;208;7.469;70.214;3.932;91.081
4097;08/07/2025 17:30;14.996;1728;7.079;256;4.089;74.527;2.53;92.831
4098;08/07/2025 18:00;15.473;1728;8.68;304;2.664;79.6;2.021;94.44
4099;08/07/2025 18:30;18.521;5632;9.866;480;2.128;86.631;1.778;95.398
4100;08/07/2025 19:00;23.966;2048;13.846;896;3.248;86.394;1.697;95.91
4101;08/07/2025 19:30;26.292;5632;19.282;2560;3.116;88.502;1.534;96.204
4102;08/07/2025 20:00;27.961;8192;20.996;3840;4.792;47.633;1.044;96.309
4103;08/07/2025 20:30;32.291;12288;15.473;1344;5.411;38.307;0.163;95.727
4104;08/07/2025 21:00;35.649;15872;9.965;448;6.458;26.549;0.051;96.129
4105;08/07/2025 21:30;34.374;16384;8.581;272;4.688;25.244;-0.339;95.252
4106;08/07/2025 22:00;30.457;13312;7.983;304;3.354;33.01;-0.171;96.307
4107;08/07/2025 22:30;24.931;17408;6.573;256;4.714;34.089;-0.116;95.361
4108;08/07/2025 23:00;14.996;2304;6.877;106;4.324;30.751;0.051;94.198
4109;08/07/2025 23:30;16.713;7680;6.166;92;4.766;29.894;-0.116;93.229
4110;09/07/2025 0:00;8.082;992;4.623;75;4.272;29.275;-0.032;91.636
4111;09/07/2025 0:30;3.155;85;3.261;4;5.154;22.668;-0.116;88.167
4112;09/07/2025 1:00;0.121;0;2.303;0;5.36;22.091;-0.032;88.912
4113;09/07/2025 1:30;0.01;0;1.764;0;5.539;20.687;-0.116;90.084
4114;09/07/2025 2:00;1.112;0;1.548;0;6.509;19.457;-0.06;90.346
4115;09/07/2025 2:30;1.548;0;1.112;0;5.308;22.449;-0.143;88.235
4116;09/07/2025 3:00;-1.684;0;0.674;0;5.154;22.274;-0.143;88.834
4117;09/07/2025 3:30;-0.662;0;0.453;0;4.714;21.457;-0.171;89.151
4118;09/07/2025 4:00;-1.341;0;0.121;0;3.827;26.312;-0.227;89.559
4119;09/07/2025 4:30;0.232;0;-0.213;0;4.246;26.7;-0.255;86.272
4120;09/07/2025 5:00;1.33;0;-0.325;0;2.717;30.576;-0.311;86.385
4121;09/07/2025 5:30;1.656;0;-0.213;0;5.257;31.249;-0.255;86.902
4122;09/07/2025 6:00;2.195;0;-0.325;0;5.385;29.113;-0.004;90.113
4123;09/07/2025 6:30;0.674;0;-0.437;0;5.179;30.09;0.19;87.441
4124;09/07/2025 7:00;2.195;0;-0.437;0;5.924;30.733;0.605;87.922
4125;09/07/2025 7:30;1.439;0;-0.549;0;10.638;28.709;0.66;89.488
4126;09/07/2025 8:00;1.548;0;-0.549;0;13.161;26.278;0.797;90.965
4127;09/07/2025 8:30;1.003;0;-0.662;0;13.185;27.074;0.852;90.434
4128;09/07/2025 9:00;1.003;0;-0.774;0;11.71;36.437;3.538;85.179
4129;09/07/2025 9:30;0.121;0;-0.774;0;12.437;40.239;6.661;81.746
4130;09/07/2025 10:00;1.98;0;-0.774;0;12.364;40.579;8.469;68.378
4131;09/07/2025 10:30;-1.001;0;-0.887;0;14.218;41.167;9.854;64.888
4132;09/07/2025 11:00;-2.61;0;-1.001;0;13.522;42.48;11.37;65.416
4133;09/07/2025 11:30;-0.213;0;-1.114;0;11.759;40.385;13.233;56.942
4134;09/07/2025 12:00;-2.145;0;-1.341;0;11.273;39.92;13.69;56.741
4135;09/07/2025 12:30;0.232;0;-1.228;0;11.953;45.206;12.558;66.323
4136;09/07/2025 13:00;1.548;14;-1.001;0;13.281;54.779;10.271;79.567
4137;09/07/2025 13:30;2.303;86;-0.887;4;10.296;56.669;10.858;76.209
4138;09/07/2025 14:00;2.73;119;-0.662;6;10.638;64.593;9.41;82.452
4139;09/07/2025 14:30;4.102;248;-0.213;9;9.46;70.824;8.319;77.43
4140;09/07/2025 15:00;20.996;1280;-0.102;11;8.767;67.838;7.569;78.707
4141;09/07/2025 15:30;22.812;1472;0.121;28;8.095;66.549;4.011;75.513
4142;09/07/2025 16:00;14.23;1536;2.195;152;8.792;69.597;4.246;83.27
4143;09/07/2025 16:30;12.787;1536;4.934;176;7.167;44.431;3.063;83.617
4144;09/07/2025 17:00;13.942;1728;6.573;208;5.488;74.408;2.396;86.186
4145;09/07/2025 17:30;16.141;1728;7.882;256;3.564;65.244;1.534;88.457
4146;09/07/2025 18:00;15.282;1728;9.669;320;2.93;78.229;1.289;90.099
4147;09/07/2025 18:30;18.236;1920;10.455;496;1.967;87.505;1.643;92.916
4148;09/07/2025 19:00;20.329;11264;15.091;896;4.454;91.693;4.089;96.179
4149;09/07/2025 19:30;21.282;10240;20.615;2560;2.717;93.301;2.557;93.825
4150;09/07/2025 20:00;26.879;11776;19.567;3456;3.617;94.479;2.45;95.485
4151;09/07/2025 20:30;27.665;11776;15.569;1152;2.983;95.069;2.021;95.44
4152;09/07/2025 21:00;28.853;14336;11.528;304;3.036;91.124;1.724;96.111
4153;09/07/2025 21:30;30.255;16384;9.866;320;3.67;86.215;1.67;96.338
4154;09/07/2025 22:00;22.429;17408;7.682;192;3.512;79.816;1.425;96.56
4155;09/07/2025 22:30;23.196;17408;5.347;114;4.48;74.391;1.425;96.849
4156;09/07/2025 23:00;21.664;9216;4.727;84;4.662;69.172;1.371;97.17
4157;09/07/2025 23:30;13.558;3200;4.207;51;3.354;68.533;1.126;97.149
4158;10/07/2025 0:00;8.282;1536;3.367;23;3.406;62.47;0.962;97.223
4159;10/07/2025 0:30;2.624;90;2.303;5;3.985;51.121;0.605;96.955
4160;10/07/2025 1:00;-0.213;0;1.439;0;3.591;48.496;0.218;96.439
4161;10/07/2025 1:30;0.563;0;1.33;0;3.089;48.309;0.107;95.085
4162;10/07/2025 2:00;3.998;0;2.195;0;4.35;37.226;-0.004;93.503
4163;10/07/2025 2:30;1.548;0;2.943;0;4.895;33.347;-0.116;92.888
4164;10/07/2025 3:00;3.049;0;1.98;0;4.532;34.008;-0.032;91.734
4165;10/07/2025 3:30;2.088;0;1.872;0;4.584;29.815;-0.06;92.316
4166;10/07/2025 4:00;1.003;0;1.112;0;4.662;29.725;0.024;90.17
4167;10/07/2025 4:30;-0.774;0;1.112;0;4.818;28.68;0.107;89.446
4168;10/07/2025 5:00;-0.213;0;1.112;0;5.334;27.82;0.163;88.862
4169;10/07/2025 5:30;-1.001;0;1.003;0;5.076;27.347;-0.032;90.798
4170;10/07/2025 6:00;-0.549;0;0.784;0;5.693;27.008;-0.004;90.756
4171;10/07/2025 6:30;-1.456;0;0.674;0;6.128;21.682;0.051;90.82
4172;10/07/2025 7:00;-1.001;0;0.453;0;5.36;25.294;0.218;87.85
4173;10/07/2025 7:30;0.121;0;0.121;0;10.883;26.467;0.66;88.688
4174;10/07/2025 8:00;-0.437;0;-0.102;0;13.377;23.3;0.907;88.801
4175;10/07/2025 8:30;0.453;0;-0.325;0;14.481;23.911;1.099;88.247
4176;10/07/2025 9:00;1.221;0;-0.437;0;17.439;23.444;3.564;82.039
4177;10/07/2025 9:30;1.221;0;-0.437;0;16.701;33.72;5.591;75.574
4178;10/07/2025 10:00;1.33;0;-0.549;0;18.224;34.486;7.795;74.609
4179;10/07/2025 10:30;-0.102;0;-0.549;0;17.439;37.277;10.394;64.897
4180;10/07/2025 11:00;1.439;0;-0.662;0;18.033;38.278;12.34;57.522
4181;10/07/2025 11:30;1.656;0;-0.662;0;15.533;44.925;12.896;67.251
4182;10/07/2025 12:00;1.548;0;-0.662;0;16.939;53.696;13.57;70.422
4183;10/07/2025 12:30;-0.102;0;-0.662;0;17.32;50.753;11.637;75.288
4184;10/07/2025 13:00;1.33;14;-0.774;0;17.534;50.658;11.516;77.562
4185;10/07/2025 13:30;-0.662;90;-0.662;5;14.002;58.47;11.297;78.971
4186;10/07/2025 14:00;1.764;125;-0.662;7;13.69;61.426;10.687;82.796
4187;10/07/2025 14:30;3.893;272;-0.549;9;13.978;61.651;9.903;84.884
4188;10/07/2025 15:00;21.187;1344;-0.102;12;10.565;74.985;8.866;88.26
4189;10/07/2025 15:30;22.621;1472;0.121;30;8.916;82.499;8.543;90.404
4190;10/07/2025 16:00;15.855;1472;2.624;152;10.663;75.698;7.142;93.728
4191;10/07/2025 16:30;16.141;1536;4.415;176;9.361;80.343;6.914;94.57
4192;10/07/2025 17:00;16.808;1664;6.471;208;7.368;83.26;6.408;94.659
4193;10/07/2025 17:30;18.996;1728;8.879;256;4.141;89.343;5.847;94.459
4194;10/07/2025 18:00;19.758;1728;10.063;320;3.142;92.299;3.591;94.497
4195;10/07/2025 18:30;22.717;1984;10.748;496;3.036;93.879;3.009;95.785
4196;10/07/2025 19:00;27.862;3200;15.76;864;3.38;95.299;2.423;96.183
4197;10/07/2025 19:30;28.159;5888;20.424;3584;3.195;95.396;2.61;96.938
4198;10/07/2025 20:00;32.291;8704;22.429;2048;2.983;92.257;2.262;97.179
4199;10/07/2025 20:30;31.778;11776;17.665;608;2.289;88.799;1.832;97.083
4200;10/07/2025 21:00;31.268;13824;12.207;352;2.956;85.245;1.588;97.327
4201;10/07/2025 21:30;31.064;16384;10.748;256;3.485;83.508;1.425;97.521
4202;10/07/2025 22:00;30.963;17408;10.455;432;2.823;83.457;1.317;97.682
4203;10/07/2025 22:30;28.258;13824;9.866;200;3.327;80.804;1.071;97.804
4204;10/07/2025 23:00;22.142;7936;8.382;87;3.591;80.204;1.289;98.057
4205;10/07/2025 23:30;15.187;5120;7.582;45;3.801;73.38;1.344;98.121
4206;11/07/2025 0:00;11.236;1088;7.079;16;2.956;74.481;1.289;98.296
4207;11/07/2025 0:30;4.207;73;6.471;4;4.714;66.045;1.099;98.337
4208;11/07/2025 1:00;1.221;0;4.727;0;3.749;60.527;0.825;98.259
4209;11/07/2025 1:30;1.656;0;3.683;0;3.617;48.98;0.439;98.007
4210;11/07/2025 2:00;1.439;0;2.943;0;4.921;41.42;-0.143;97.841
4211;11/07/2025 2:30;3.367;0;2.73;0;2.956;48.59;-0.283;97.707
4212;11/07/2025 3:00;1.33;0;2.303;0;2.956;51.686;-0.535;97.445
4213;11/07/2025 3:30;1.003;0;1.548;0;3.116;46.206;-0.676;97.832
4214;11/07/2025 4:00;0.674;0;1.221;0;1.994;48.609;-0.845;97.072
4215;11/07/2025 4:30;0.563;0;1.003;0;1.615;50.37;-0.76;97.001
4216;11/07/2025 5:00;0.563;0;1.003;0;3.195;43.668;-0.732;96.413
4217;11/07/2025 5:30;-0.774;0;0.674;0;2.209;42.42;-0.958;95.369
4218;11/07/2025 6:00;-0.887;0;0.563;0;1.235;60.106;-1.1;95.33
4219;11/07/2025 6:30;-2.03;0;0.563;0;0.439;66.929;-0.958;96.039
4220;11/07/2025 7:00;-1.114;0;0.232;0;0.55;76.807;-0.227;97.39
4221;11/07/2025 7:30;0.01;0;0.343;0;2.797;76.76;0.522;98.03
4222;11/07/2025 8:00;0.563;0;0.121;0;5.821;58.875;0.989;97.925
4223;11/07/2025 8:30;-0.662;0;0.01;0;6.23;74.507;1.534;97.744
4224;11/07/2025 9:00;-1.114;0;-0.549;0;7.419;74.505;3.406;96.674
4225;11/07/2025 9:30;-0.662;0;-0.662;0;6.611;74.75;3.274;95.32
4226;11/07/2025 10:00;-0.887;0;-0.774;0;13.738;60.604;6.458;97.126
4227;11/07/2025 10:30;-0.887;0;-1.001;0;15.843;55.554;7.77;92.275
4228;11/07/2025 11:00;-1.684;0;-1.001;0;16.749;52.808;7.745;89.766
4229;11/07/2025 11:30;-2.494;0;-1.114;0;16.558;55.904;7.066;92.473
4230;11/07/2025 12:00;-0.887;0;-1.114;0;15.939;56.843;6.864;93.955
4231;11/07/2025 12:30;-0.325;0;-1.228;0;10.198;76.265;7.368;93.385
4232;11/07/2025 13:00;-2.377;13;-1.341;0;10.638;73.747;6.382;95.919
4233;11/07/2025 13:30;-3.079;90;-1.456;5;10.271;76.39;7.895;92.206
4234;11/07/2025 14:00;-2.261;136;-1.001;10;8.469;84.098;7.645;91.887
4235;11/07/2025 14:30;0.674;480;-0.549;29;8.22;82.873;7.945;89.97
4236;11/07/2025 15:00;16.332;1280;0.232;27;8.419;82.279;8.12;90.323
4237;11/07/2025 15:30;9.965;512;0.784;51;6.484;88.139;6.813;92.634
4238;11/07/2025 16:00;8.481;512;2.41;75;6.914;84.97;5.796;95.711
4239;11/07/2025 16:30;8.68;448;3.683;62;5.949;87.415;5.539;96.774
4240;11/07/2025 17:00;15.378;2048;5.141;216;5.308;89.256;5.539;96.651
4241;11/07/2025 17:30;19.758;2048;6.877;320;4.973;90.895;5.616;96.402
4242;11/07/2025 18:00;21.569;2816;8.282;512;4.714;92.287;5.77;95.679
4243;11/07/2025 18:30;29.352;4096;8.581;304;5.024;91.464;5.796;95.141
4244;11/07/2025 19:00;32.704;5632;7.782;232;4.714;92.887;5.642;95.471
4245;11/07/2025 19:30;23.773;3072;8.779;272;4.688;93.727;5.642;95.52
4246;11/07/2025 20:00;19.567;2176;7.481;128;4.688;93.627;5.539;95.74
4247;11/07/2025 20:30;19.282;3968;9.768;352;4.558;93.12;5.385;95.55
4248;11/07/2025 21:00;15.187;2048;9.176;216;4.194;92.625;4.921;96.088
4249;11/07/2025 21:30;17.284;3968;9.669;384;3.512;93.562;4.141;96.438
4250;11/07/2025 22:00;12.497;1856;8.68;256;2.45;94.214;3.406;96.722
4251;11/07/2025 22:30;11.916;704;8.282;144;3.512;94.943;3.221;97.737
4252;11/07/2025 23:00;11.139;992;6.573;75;2.664;94.075;3.459;97.707
4253;11/07/2025 23:30;8.382;416;6.268;67;2.021;94.171;1.967;97.674
4254;12/07/2025 0:00;6.978;216;5.962;41;1.967;95.085;1.805;98.395
4255;12/07/2025 0:30;5.45;15;5.757;1;1.994;95.652;1.643;98.492
4256;12/07/2025 1:00;5.037;0;5.655;0;2.182;95.947;1.859;98.936
4257;12/07/2025 1:30;5.037;0;5.655;0;2.236;96.083;1.534;98.89
4258;12/07/2025 2:00;4.831;0;5.655;0;3.036;95.987;1.697;99.032
4259;12/07/2025 2:30;4.934;0;5.552;0;4.194;96.501;2.664;99.19
4260;12/07/2025 3:00;4.831;0;5.552;0;4.037;96.726;2.717;99.133
4261;12/07/2025 3:30;4.831;0;5.45;0;2.717;95.656;2.477;99.16
4262;12/07/2025 4:00;3.998;0;5.037;0;3.801;96.588;2.37;99.225
4263;12/07/2025 4:30;2.41;0;4.519;0;4.22;97.094;3.036;99.416
4264;12/07/2025 5:00;1.112;0;3.998;0;3.985;97.248;3.036;99.416
4265;12/07/2025 5:30;2.837;0;2.943;0;3.985;97.466;3.433;99.481
4266;12/07/2025 6:00;2.837;0;3.578;0;3.88;97.534;3.749;99.476
4267;12/07/2025 6:30;0.121;0;2.41;0;3.722;97.587;3.274;99.436
4268;12/07/2025 7:00;-0.213;0;1.221;0;5.796;96.943;4.454;99.485
4269;12/07/2025 7:30;0.674;0;1.112;0;5.719;95.789;4.869;99.338
4270;12/07/2025 8:00;0.893;0;1.003;0;5.745;95.35;5.539;98.874
4271;12/07/2025 8:30;1.112;0;1.003;0;7.217;92.689;5.949;96.197
4272;12/07/2025 9:00;1.439;0;1.003;0;7.015;91.166;7.242;92.493
4273;12/07/2025 9:30;4.207;0;1.764;0;11.224;79.284;7.343;90.587
4274;12/07/2025 10:00;3.893;0;2.303;0;10.516;78.228;7.419;90.094
4275;12/07/2025 10:30;3.472;0;1.872;0;8.916;85.84;7.091;93.564
4276;12/07/2025 11:00;2.088;0;1.439;0;6.408;93.584;6.737;96.412
4277;12/07/2025 11:30;3.998;0;1.872;0;7.293;94.871;6.889;97.096
4278;12/07/2025 12:00;3.998;0;2.195;0;7.594;93.948;7.343;97.863
4279;12/07/2025 12:30;3.578;0;2.73;0;8.045;94.47;7.393;98.27
4280;12/07/2025 13:00;4.102;7;3.261;0;8.344;95.453;6.712;98.423
4281;12/07/2025 13:30;3.683;103;2.943;8;8.965;95.645;6.813;98.696
4282;12/07/2025 14:00;7.179;768;4.102;79;8.419;95.974;6.914;98.92
4283;12/07/2025 14:30;7.882;576;5.141;144;8.916;95.356;7.192;98.974
4284;12/07/2025 15:00;7.381;864;5.86;115;8.543;94.502;7.293;98.488
4285;12/07/2025 15:30;9.275;1216;6.064;160;7.945;94.443;7.015;98.337
4286;12/07/2025 16:00;12.401;2048;7.782;416;7.619;95.284;6.864;98.539
4287;12/07/2025 16:30;15.282;2560;7.882;432;6.56;96.265;6.788;98.665
4288;12/07/2025 17:00;17.189;2304;8.481;336;5.796;96.845;6.23;98.801
4289;12/07/2025 17:30;14.23;1664;7.983;232;5.102;97.339;5.975;98.997
4290;12/07/2025 18:00;10.357;1216;7.481;176;4.869;97.543;5.745;99.126
4291;12/07/2025 18:30;12.401;2560;7.28;176;4.818;97.65;5.591;99.301
4292;12/07/2025 19:00;12.207;2560;7.882;288;4.688;97.711;5.488;99.49
4293;12/07/2025 19:30;12.787;2048;8.382;304;4.402;97.68;5.385;99.557
